dataset,graph_type,minmaxscaler,nn,normalization,nnk,kalofolias,self_loop,ami,ari,nmi
flowers102,Covariance,False,1000,BothSides,True,False,True,34.531163040060406,22.54276400767515,66.66901045470168
flowers102,Covariance,False,1000,BothSides,True,False,False,36.59704525274747,23.84459645799832,67.457809440221
flowers102,Covariance,False,1000,BothSides,False,False,True,34.55008400860641,21.612572105455452,66.85608056987533
flowers102,Covariance,False,1000,BothSides,False,False,False,33.56628543787179,21.222226961330026,66.49917749503523
flowers102,Covariance,False,0,None,False,False,True,36.04057936130343,22.719021633231883,67.23650828850279
flowers102,Covariance,False,0,None,False,False,False,36.04057936130343,22.719021633231883,67.23650828850279
flowers102,Covariance,False,0,BothSides,False,False,True,36.62378478111951,23.247638960580858,67.78701999972768
flowers102,Covariance,False,0,BothSides,False,False,False,35.78123013768482,22.645672346715646,67.3594211141819
flowers102,Cosine,True,5,None,True,False,True,34.23170240198139,14.158796607234672,65.38474402530593
flowers102,Cosine,True,5,None,True,False,False,35.89002195756816,15.091818501354934,66.0439012212571
flowers102,Cosine,True,5,None,False,False,True,43.77902690382568,29.70950269484225,72.31456659160311
flowers102,Cosine,True,5,None,False,False,False,43.77902690382568,29.70950269484225,72.31456659160311
flowers102,Cosine,True,5,BothSides,True,False,True,35.84344137687039,15.233328412005998,66.04241518024175
flowers102,Cosine,True,5,BothSides,True,False,False,35.71760153849727,14.31325767233619,65.89175447885582
flowers102,Cosine,True,5,BothSides,False,False,True,42.90223917145533,28.896610807725498,71.92747148819338
flowers102,Cosine,True,5,BothSides,False,False,False,44.47969441676556,30.197716717011385,72.65442649560433
flowers102,Cosine,True,50,None,True,False,True,38.95990225364536,24.02414018381922,68.74774409797395
flowers102,Cosine,True,50,None,True,False,False,38.95990225364536,24.02414018381922,68.74774409797395
flowers102,Cosine,True,50,None,False,False,True,35.62275937515085,22.533491336158587,67.46498323511591
flowers102,Cosine,True,50,None,False,False,False,35.62275937515085,22.533491336158587,67.46498323511591
flowers102,Cosine,True,50,BothSides,True,False,True,38.879885325151825,23.392649960727308,68.45316112721135
flowers102,Cosine,True,50,BothSides,True,False,False,37.86499307988786,22.90652487002353,68.11868274319023
flowers102,Cosine,True,50,BothSides,False,False,True,36.44356978746647,23.797406544923362,67.83097988578783
flowers102,Cosine,True,50,BothSides,False,False,False,33.901188334270195,19.901448134909497,66.18579386716095
flowers102,Cosine,True,500,None,True,False,True,15.715397927473077,7.425180690496343,56.29662363526249
flowers102,Cosine,True,500,None,True,False,False,15.715397927473077,7.425180690496343,56.29662363526249
flowers102,Cosine,True,500,None,False,False,True,12.380981906887575,6.842631085088252,56.12850648577034
flowers102,Cosine,True,500,None,False,False,False,12.380981906887575,6.842631085088252,56.12850648577034
flowers102,Cosine,True,500,BothSides,True,False,True,18.96347265610382,8.9898288336028,58.288491412253705
flowers102,Cosine,True,500,BothSides,True,False,False,18.24968418610318,9.406237806038291,57.87101370933999
flowers102,Cosine,True,500,BothSides,False,False,True,12.46063055652695,6.684368121188138,56.09396277051268
flowers102,Cosine,True,500,BothSides,False,False,False,12.190939155851845,6.466075608438349,55.675708291909196
flowers102,Cosine,True,40,None,True,False,True,40.69267278244485,24.868950126331775,69.49101702287909
flowers102,Cosine,True,40,None,True,False,False,40.69267278244485,24.868950126331775,69.49101702287909
flowers102,Cosine,True,40,None,False,False,True,38.354329304135824,25.41248057424047,68.82361725016897
flowers102,Cosine,True,40,None,False,False,False,38.354329304135824,25.41248057424047,68.82361725016897
flowers102,Cosine,True,40,BothSides,True,False,True,38.98389855247241,23.96321486736223,68.76190259483192
flowers102,Cosine,True,40,BothSides,True,False,False,39.82591032664033,24.393210727915537,68.94041194325837
flowers102,Cosine,True,40,BothSides,False,False,True,37.473831658653516,23.99619686817021,68.10919195348824
flowers102,Cosine,True,40,BothSides,False,False,False,38.32489048034842,24.74270207369678,68.75842282199953
flowers102,Cosine,True,30,None,True,False,True,43.00623693728953,28.49283293255337,70.98368193917612
flowers102,Cosine,True,30,None,True,False,False,43.00623693728953,28.49283293255337,70.98368193917612
flowers102,Cosine,True,30,None,False,False,True,37.96691701399356,25.21946049180536,68.81460980914402
flowers102,Cosine,True,30,None,False,False,False,37.96691701399356,25.21946049180536,68.81460980914402
flowers102,Cosine,True,30,BothSides,True,False,True,41.07301388820663,25.909007544693925,69.94906708341536
flowers102,Cosine,True,30,BothSides,True,False,False,41.72463185424028,26.08882810438342,70.18390105547998
flowers102,Cosine,True,30,BothSides,False,False,True,39.166478834918486,26.457381143410963,69.66706179786335
flowers102,Cosine,True,30,BothSides,False,False,False,38.50119567597285,26.00632028255846,69.32479737273324
flowers102,Cosine,True,20,None,True,False,True,42.94539629990821,29.200574432160415,71.25985220035209
flowers102,Cosine,True,20,None,True,False,False,42.94539629990821,29.200574432160415,71.25985220035209
flowers102,Cosine,True,20,None,False,False,True,39.24440884026454,27.231924210117253,69.7643497541573
flowers102,Cosine,True,20,None,False,False,False,39.24440884026454,27.231924210117253,69.7643497541573
flowers102,Cosine,True,20,BothSides,True,False,True,43.05250664253658,28.571868436676688,71.2237388096441
flowers102,Cosine,True,20,BothSides,True,False,False,43.64247771419218,28.575792335692874,71.2540779295009
flowers102,Cosine,True,20,BothSides,False,False,True,38.54000215716058,26.484507128979157,69.41745891641337
flowers102,Cosine,True,20,BothSides,False,False,False,41.343840868174006,28.908702513961632,70.76634314188523
flowers102,Cosine,True,200,None,True,False,True,31.909770883934367,15.317185994187316,63.31325434469984
flowers102,Cosine,True,200,None,True,False,False,31.909770883934367,15.317185994187316,63.31325434469984
flowers102,Cosine,True,200,None,False,False,True,22.744025189651072,13.274812713787663,60.7925794673484
flowers102,Cosine,True,200,None,False,False,False,22.744025189651072,13.274812713787663,60.7925794673484
flowers102,Cosine,True,200,BothSides,True,False,True,32.75886076371759,17.86372000864788,64.52352062554235
flowers102,Cosine,True,200,BothSides,True,False,False,32.56314613582579,17.30659182338713,64.12272304932178
flowers102,Cosine,True,200,BothSides,False,False,True,21.72128790566313,11.738346279641211,60.32969359052669
flowers102,Cosine,True,200,BothSides,False,False,False,21.043985734986105,11.54152007873082,59.87373298606089
flowers102,Cosine,True,10,None,True,False,True,43.25598522300657,27.20295559769772,70.91502236176962
flowers102,Cosine,True,10,None,True,False,False,43.25598522300657,27.20295559769772,70.91502236176962
flowers102,Cosine,True,10,None,False,False,True,45.19412767281641,32.2404199776695,73.06222511650773
flowers102,Cosine,True,10,None,False,False,False,45.19412767281641,32.2404199776695,73.06222511650773
flowers102,Cosine,True,10,BothSides,True,False,True,42.8467447109815,26.526086150378386,70.58524933821015
flowers102,Cosine,True,10,BothSides,True,False,False,42.66684284380979,26.15555188978122,70.35507714084262
flowers102,Cosine,True,10,BothSides,False,False,True,44.389008871447295,31.155504191675753,72.53932966621151
flowers102,Cosine,True,10,BothSides,False,False,False,44.55187541443812,31.406826003074084,72.60904924059867
flowers102,Cosine,True,100,None,True,False,True,36.06059325921188,18.913650568072075,66.15316295932158
flowers102,Cosine,True,100,None,True,False,False,36.06059325921188,18.913650568072075,66.15316295932158
flowers102,Cosine,True,100,None,False,False,True,29.372470193052674,16.61827341567255,63.234896128773684
flowers102,Cosine,True,100,None,False,False,False,29.372470193052674,16.61827341567255,63.234896128773684
flowers102,Cosine,True,100,BothSides,True,False,True,37.193498691648806,20.667034455535514,67.17561170901908
flowers102,Cosine,True,100,BothSides,True,False,False,37.74689663009342,20.581139275150495,67.34869016003367
flowers102,Cosine,True,100,BothSides,False,False,True,29.973493463390604,17.271045748452295,64.00219669664045
flowers102,Cosine,True,100,BothSides,False,False,False,30.796800772076487,17.27483321824436,64.13789436268858
flowers102,Cosine,True,1000,None,True,False,True,12.576537209741565,6.40570647688285,54.93143145423615
flowers102,Cosine,True,1000,None,True,False,False,12.576537209741565,6.40570647688285,54.93143145423615
flowers102,Cosine,True,1000,None,False,False,True,36.715129596862674,22.808718048875345,67.13683444818405
flowers102,Cosine,True,1000,None,False,False,False,36.715129596862674,22.808718048875345,67.13683444818405
flowers102,Cosine,True,1000,BothSides,True,False,True,12.91813218587084,6.271860741805507,55.102807065886616
flowers102,Cosine,True,1000,BothSides,True,False,False,15.408767992068281,7.6138906355556895,56.46402077846808
flowers102,Cosine,True,1000,BothSides,False,False,True,34.81065951043235,20.852187335278057,66.22431315051327
flowers102,Cosine,True,1000,BothSides,False,False,False,33.86690988406634,19.792594521187894,65.52054496860009
flowers102,Cosine,True,0,None,False,False,True,38.06104539772916,25.432334480746533,68.64309194761817
flowers102,Cosine,True,0,None,False,False,False,38.06104539772916,25.432334480746533,68.64309194761817
flowers102,Cosine,True,0,BothSides,False,False,True,39.353410814186915,26.20860871155414,69.50626317649764
flowers102,Cosine,True,0,BothSides,False,False,False,38.094416440877666,25.027569569134826,68.75237994149988
flowers102,Cosine,False,5,None,True,False,True,32.99622844259177,11.864149263036072,64.46701531238868
flowers102,Cosine,False,5,None,True,False,False,32.99622844259177,11.864149263036072,64.46701531238868
flowers102,Cosine,False,5,None,False,False,True,41.99071859413741,29.271610656706613,71.51035498959236
flowers102,Cosine,False,5,None,False,False,False,41.99071859413741,29.271610656706613,71.51035498959236
flowers102,Cosine,False,5,BothSides,True,False,True,33.43297871521398,13.339438531623859,64.8879410895111
flowers102,Cosine,False,5,BothSides,True,False,False,34.215349193754655,13.22550340187221,64.62661419366054
flowers102,Cosine,False,5,BothSides,False,False,True,41.060437643687905,27.957513470511337,71.03736003084033
flowers102,Cosine,False,5,BothSides,False,False,False,41.47372493509807,28.560385931314364,71.25941495746987
flowers102,Cosine,False,50,None,True,False,True,38.144650201395855,22.70274721300625,68.03406090357187
flowers102,Cosine,False,50,None,True,False,False,38.144650201395855,22.70274721300625,68.03406090357187
flowers102,Cosine,False,50,None,False,False,True,36.025160526570865,23.411195521727464,67.51572858269449
flowers102,Cosine,False,50,None,False,False,False,36.025160526570865,23.411195521727464,67.51572858269449
flowers102,Cosine,False,50,BothSides,True,False,True,37.55209759141672,21.848775540964898,67.65423600900442
flowers102,Cosine,False,50,BothSides,True,False,False,37.98080000547181,22.358207418577095,68.05480688050028
flowers102,Cosine,False,50,BothSides,False,False,True,37.20463017539073,23.734173229212495,67.78804987841998
flowers102,Cosine,False,50,BothSides,False,False,False,34.34558638286014,20.482923476393434,66.43243958862007
flowers102,Cosine,False,500,None,True,False,True,14.78078253151314,6.639593863456708,55.47763521124121
flowers102,Cosine,False,500,None,True,False,False,14.78078253151314,6.639593863456708,55.47763521124121
flowers102,Cosine,False,500,None,False,False,True,12.68435510010809,6.919649138435771,55.84917693946385
flowers102,Cosine,False,500,None,False,False,False,12.68435510010809,6.919649138435771,55.84917693946385
flowers102,Cosine,False,500,BothSides,True,False,True,18.147317782720794,8.269660829204469,57.05573582404719
flowers102,Cosine,False,500,BothSides,True,False,False,18.63686220216712,8.732776416129747,57.43755630330788
flowers102,Cosine,False,500,BothSides,False,False,True,11.931176976074859,6.493900887025071,55.53579214338655
flowers102,Cosine,False,500,BothSides,False,False,False,12.345323805862876,6.63335080833531,55.75477322120016
flowers102,Cosine,False,40,None,True,False,True,40.412325395059774,25.189811132377482,69.52895535848734
flowers102,Cosine,False,40,None,True,False,False,40.412325395059774,25.189811132377482,69.52895535848734
flowers102,Cosine,False,40,None,False,False,True,37.23372246568401,23.47416371945244,68.054592266775
flowers102,Cosine,False,40,None,False,False,False,37.23372246568401,23.47416371945244,68.054592266775
flowers102,Cosine,False,40,BothSides,True,False,True,38.35709370542506,22.19806322756784,68.0105937399326
flowers102,Cosine,False,40,BothSides,True,False,False,40.4153551103861,24.35057222551849,69.20692268737821
flowers102,Cosine,False,40,BothSides,False,False,True,36.0017082011462,22.18619278820401,67.64352260125678
flowers102,Cosine,False,40,BothSides,False,False,False,37.46088860658932,23.8273876042519,68.06254061647871
flowers102,Cosine,False,30,None,True,False,True,41.05421543434996,25.975999699084618,69.89633209809953
flowers102,Cosine,False,30,None,True,False,False,41.05421543434996,25.975999699084618,69.89633209809953
flowers102,Cosine,False,30,None,False,False,True,37.471704337899,24.959247607523107,68.29405964706177
flowers102,Cosine,False,30,None,False,False,False,37.471704337899,24.959247607523107,68.29405964706177
flowers102,Cosine,False,30,BothSides,True,False,True,39.719368300217425,24.157264632151893,68.951405262973
flowers102,Cosine,False,30,BothSides,True,False,False,39.9828408965982,24.036784392388928,69.212831259492
flowers102,Cosine,False,30,BothSides,False,False,True,37.57917166867726,24.49395434223573,68.77472689139574
flowers102,Cosine,False,30,BothSides,False,False,False,37.906802394742215,25.29439861309205,68.86611452563301
flowers102,Cosine,False,20,None,True,False,True,40.18092858860375,26.275461088651703,69.71142314082356
flowers102,Cosine,False,20,None,True,False,False,40.18092858860375,26.275461088651703,69.71142314082356
flowers102,Cosine,False,20,None,False,False,True,40.32934177935513,27.834456858528217,70.31682482564361
flowers102,Cosine,False,20,None,False,False,False,40.32934177935513,27.834456858528217,70.31682482564361
flowers102,Cosine,False,20,BothSides,True,False,True,39.22369170881365,24.043995697448352,68.89110891937463
flowers102,Cosine,False,20,BothSides,True,False,False,38.637553511466564,22.95841311869037,68.51305884770004
flowers102,Cosine,False,20,BothSides,False,False,True,40.381204244580935,27.6083464190781,70.2910552360076
flowers102,Cosine,False,20,BothSides,False,False,False,39.62528349509002,27.00894751314604,70.03598333758326
flowers102,Cosine,False,200,None,True,False,True,31.030611550338072,13.482697092146212,62.68623168044023
flowers102,Cosine,False,200,None,True,False,False,31.030611550338072,13.482697092146212,62.68623168044023
flowers102,Cosine,False,200,None,False,False,True,22.12477278859435,12.64573486955902,59.941985130539656
flowers102,Cosine,False,200,None,False,False,False,22.12477278859435,12.64573486955902,59.941985130539656
flowers102,Cosine,False,200,BothSides,True,False,True,30.325387553466253,14.862778355828125,62.992809704821525
flowers102,Cosine,False,200,BothSides,True,False,False,30.53858830090333,14.725999881559773,63.308565584457845
flowers102,Cosine,False,200,BothSides,False,False,True,23.30005537904623,12.86859773141898,60.64072312986782
flowers102,Cosine,False,200,BothSides,False,False,False,23.08291090155332,12.855514998486,60.593122009703194
flowers102,Cosine,False,10,None,True,False,True,39.341495029775544,23.41483545205728,68.69716828683082
flowers102,Cosine,False,10,None,True,False,False,39.341495029775544,23.41483545205728,68.69716828683082
flowers102,Cosine,False,10,None,False,False,True,43.77478720503405,30.769968308646877,72.32010739317032
flowers102,Cosine,False,10,None,False,False,False,43.77478720503405,30.769968308646877,72.32010739317032
flowers102,Cosine,False,10,BothSides,True,False,True,39.82308984957047,23.994558555946867,69.05783976951543
flowers102,Cosine,False,10,BothSides,True,False,False,39.115372393559106,22.942929112315223,68.65839739547314
flowers102,Cosine,False,10,BothSides,False,False,True,41.56310098605033,28.867122839248143,71.3205728346271
flowers102,Cosine,False,10,BothSides,False,False,False,42.18969306457906,29.213424052330367,71.44779525389413
flowers102,Cosine,False,100,None,True,False,True,35.87024149286784,18.641971540252346,66.08993901191451
flowers102,Cosine,False,100,None,True,False,False,35.87024149286784,18.641971540252346,66.08993901191451
flowers102,Cosine,False,100,None,False,False,True,29.023442455632477,16.260089264085114,63.09030153062045
flowers102,Cosine,False,100,None,False,False,False,29.023442455632477,16.260089264085114,63.09030153062045
flowers102,Cosine,False,100,BothSides,True,False,True,35.66023504270559,19.469301901635532,66.32469429101215
flowers102,Cosine,False,100,BothSides,True,False,False,35.73738535657206,19.515363482875074,66.40525898385678
flowers102,Cosine,False,100,BothSides,False,False,True,30.507160969855025,17.22888842504576,64.02118434854742
flowers102,Cosine,False,100,BothSides,False,False,False,30.41407795491259,17.033699264380466,63.81175581598411
flowers102,Cosine,False,1000,None,True,False,True,13.982488350531161,6.546391463765041,55.220174834492816
flowers102,Cosine,False,1000,None,True,False,False,13.982488350531161,6.546391463765041,55.220174834492816
flowers102,Cosine,False,1000,None,False,False,True,35.64792694241947,21.51338871657819,66.55603743408342
flowers102,Cosine,False,1000,None,False,False,False,35.64792694241947,21.51338871657819,66.55603743408342
flowers102,Cosine,False,1000,BothSides,True,False,True,16.27746554663858,7.754233877989117,56.13140294028642
flowers102,Cosine,False,1000,BothSides,True,False,False,16.701833947828167,7.829807707542703,56.41170974112024
flowers102,Cosine,False,1000,BothSides,False,False,True,32.414322936548935,18.915978183608587,64.687793783994
flowers102,Cosine,False,1000,BothSides,False,False,False,33.614130209218835,20.267552764279326,65.57715778570626
flowers102,Cosine,False,0,None,False,False,True,36.78002761866898,24.376535651269275,67.7567568633931
flowers102,Cosine,False,0,None,False,False,False,36.78002761866898,24.376535651269275,67.7567568633931
flowers102,Cosine,False,0,BothSides,False,False,True,38.892641149993246,26.480681329703547,68.9664251453574
flowers102,Cosine,False,0,BothSides,False,False,False,39.095782534988565,26.475368113561593,69.24217196689445
cora,kalofolias,True,50,None,False,True,True,0.8105515660781798,0.06963982879815628,1.50568802087977
cora,kalofolias,True,50,None,False,True,False,0.9346911646402598,0.07012988669898086,1.6143551400862977
cora,kalofolias,True,50,BothSides,False,True,True,0.8903845401830259,0.0479596123608185,1.5843486229983523
cora,kalofolias,True,50,BothSides,False,True,False,0.4795064198482925,-0.02099545960000878,1.127379807624481
cora,kalofolias,True,500,None,False,True,True,19.64825360219237,14.634170820673676,19.93348889288264
cora,kalofolias,True,500,None,False,True,False,19.64825360219237,14.634170820673676,19.93348889288264
cora,kalofolias,True,500,BothSides,False,True,True,20.42092923105363,15.036752077183138,20.70365020785624
cora,kalofolias,True,500,BothSides,False,True,False,20.40943177746814,15.021898837664056,20.692431211858334
cora,kalofolias,True,40,None,False,True,True,0.734303501870257,0.11950453773976816,1.42756442936046
cora,kalofolias,True,40,None,False,True,False,0.734303501870257,0.11950453773976816,1.42756442936046
cora,kalofolias,True,40,BothSides,False,True,True,0.625254733508946,0.052286798036671585,1.3685194257134854
cora,kalofolias,True,40,BothSides,False,True,False,0.7073217628545945,0.05250883902933788,1.4355082978296156
cora,kalofolias,True,30,None,False,True,True,0.8949279199488008,0.043675708369522295,1.652097759508036
cora,kalofolias,True,30,None,False,True,False,0.8949279199488008,0.043675708369522295,1.652097759508036
cora,kalofolias,True,30,BothSides,False,True,True,0.4725656664589677,0.048519519482517696,1.2321458742231535
cora,kalofolias,True,30,BothSides,False,True,False,0.8060272065986016,0.09456824093863835,1.5288144623742974
cora,kalofolias,True,200,None,False,True,True,22.330715565486464,12.125682043319468,22.64113783732261
cora,kalofolias,True,200,None,False,True,False,22.330715565486464,12.125682043319468,22.64113783732261
cora,kalofolias,True,200,BothSides,False,True,True,26.64046317552886,17.344919033961993,26.927850383185657
cora,kalofolias,True,200,BothSides,False,True,False,26.94837799543955,17.731670212946955,27.234323496106782
cora,kalofolias,True,100,None,False,True,True,7.574555038901064,-0.4168706193488613,8.081001237272503
cora,kalofolias,True,100,None,False,True,False,7.574555038901064,-0.4168706193488613,8.081001237272503
cora,kalofolias,True,100,BothSides,False,True,True,7.852725671520668,0.6202189647298865,8.421116459305392
cora,kalofolias,True,100,BothSides,False,True,False,8.176293487489096,0.9278678775211059,8.746575543309344
cora,kalofolias,True,1000,None,False,True,True,14.022221750153975,9.945285561955199,14.329865814359973
cora,kalofolias,True,1000,None,False,True,False,14.022221750153975,9.945285561955199,14.329865814359973
cora,kalofolias,True,1000,BothSides,False,True,True,17.213095391132484,12.767086282036773,17.508637571406922
cora,kalofolias,True,1000,BothSides,False,True,False,16.077713153208684,12.204462710353972,16.375989891029505
cora,kalofolias,False,50,None,False,True,True,0.9196532240366545,0.06990901589651259,1.6140250759402186
cora,kalofolias,False,50,None,False,True,False,0.796684351449953,0.06961567087219749,1.4827092921567477
cora,kalofolias,False,50,BothSides,False,True,True,0.8903845401830259,0.0479596123608185,1.5843486229983523
cora,kalofolias,False,50,BothSides,False,True,False,0.4795064198482925,-0.02099545960000878,1.127379807624481
cora,kalofolias,False,500,None,False,True,True,19.64825360219237,14.634170820673676,19.93348889288264
cora,kalofolias,False,500,None,False,True,False,19.64825360219237,14.634170820673676,19.93348889288264
cora,kalofolias,False,500,BothSides,False,True,True,20.42092923105363,15.036752077183138,20.70365020785624
cora,kalofolias,False,500,BothSides,False,True,False,20.40943177746814,15.021898837664056,20.692431211858334
cora,kalofolias,False,40,None,False,True,True,0.734303501870257,0.11950453773976816,1.42756442936046
cora,kalofolias,False,40,None,False,True,False,0.734303501870257,0.11950453773976816,1.42756442936046
cora,kalofolias,False,40,BothSides,False,True,True,0.625254733508946,0.052286798036671585,1.3685194257134854
cora,kalofolias,False,40,BothSides,False,True,False,0.879329457481318,0.05352534040088954,1.5870871846081813
cora,kalofolias,False,30,None,False,True,True,0.8949279199488008,0.043675708369522295,1.652097759508036
cora,kalofolias,False,30,None,False,True,False,0.8949279199488008,0.043675708369522295,1.652097759508036
cora,kalofolias,False,30,BothSides,False,True,True,0.4725656664589677,0.048519519482517696,1.2321458742231535
cora,kalofolias,False,30,BothSides,False,True,False,0.8060272065986016,0.09456824093863835,1.5288144623742974
cora,kalofolias,False,200,None,False,True,True,22.330715565486464,12.125682043319468,22.64113783732261
cora,kalofolias,False,200,None,False,True,False,22.330715565486464,12.125682043319468,22.64113783732261
cora,kalofolias,False,200,BothSides,False,True,True,26.64046317552886,17.344919033961993,26.927850383185657
cora,kalofolias,False,200,BothSides,False,True,False,26.94837799543955,17.731670212946955,27.234323496106782
cora,kalofolias,False,100,None,False,True,True,7.574555038901064,-0.4168706193488613,8.081001237272503
cora,kalofolias,False,100,None,False,True,False,7.574555038901064,-0.4168706193488613,8.081001237272503
cora,kalofolias,False,100,BothSides,False,True,True,7.852725671520668,0.6202189647298865,8.421116459305392
cora,kalofolias,False,100,BothSides,False,True,False,8.176293487489096,0.9278678775211059,8.746575543309344
cora,kalofolias,False,1000,None,False,True,True,14.022221750153975,9.945285561955199,14.329865814359973
cora,kalofolias,False,1000,None,False,True,False,14.022221750153975,9.945285561955199,14.329865814359973
cora,kalofolias,False,1000,BothSides,False,True,True,17.213095391132484,12.767086282036773,17.508637571406922
cora,kalofolias,False,1000,BothSides,False,True,False,16.077713153208684,12.204462710353972,16.375989891029505
cora,RBF,True,5,None,True,False,True,0.46976328637754594,-0.10318345860562166,0.949627067090602
cora,RBF,True,5,None,True,False,False,0.46976328637754594,-0.10318345860562166,0.949627067090602
cora,RBF,True,5,None,False,False,True,13.181868090365064,2.4451393705009794,13.60186596294357
cora,RBF,True,5,None,False,False,False,13.181868090365064,2.4451393705009794,13.60186596294357
cora,RBF,True,5,BothSides,True,False,True,0.3606091429107134,-0.22135506274545783,0.8020622379742409
cora,RBF,True,5,BothSides,True,False,False,0.5809046003803532,-0.21140745176477035,1.0481763488205602
cora,RBF,True,5,BothSides,False,False,True,1.3692485139973638,-0.7934278318871144,2.01553161949653
cora,RBF,True,5,BothSides,False,False,False,0.9762171995248681,-0.5613648932483688,1.6385375148305108
cora,RBF,True,50,None,True,False,True,0.4085597429721989,-0.3044076846382915,0.8097956731131999
cora,RBF,True,50,None,True,False,False,0.5107617570808926,-0.5989152636232246,0.9150654763638321
cora,RBF,True,50,None,False,False,True,17.16438486547497,10.196356946684128,17.46650417356165
cora,RBF,True,50,None,False,False,False,17.16438486547497,10.196356946684128,17.46650417356165
cora,RBF,True,50,BothSides,True,False,True,0.38707945767905816,-0.09500661409589045,0.8015377137895572
cora,RBF,True,50,BothSides,True,False,False,0.35318927605665346,-0.3616030174916755,0.7695871692586753
cora,RBF,True,50,BothSides,False,False,True,17.874699181632323,10.67621769615771,18.175239079512348
cora,RBF,True,50,BothSides,False,False,False,17.839010531375514,10.60877334430917,18.139827382381
cora,RBF,True,500,None,True,False,True,0.9576359592999276,-0.31113510964113295,1.622278436801813
cora,RBF,True,500,None,True,False,False,0.9576359592999276,-0.31113510964113295,1.622278436801813
cora,RBF,True,500,None,False,False,True,19.369314192360633,12.566088586758164,19.662347163949352
cora,RBF,True,500,None,False,False,False,19.369314192360633,12.566088586758164,19.662347163949352
cora,RBF,True,500,BothSides,True,False,True,0.4335218668408383,-0.20502646068911645,1.0785142940134802
cora,RBF,True,500,BothSides,True,False,False,0.28969281057651053,-0.19655116959299643,0.9106267618481254
cora,RBF,True,500,BothSides,False,False,True,19.069587550756786,9.16676553075618,19.36684023214232
cora,RBF,True,500,BothSides,False,False,False,19.07940857433341,9.175812363356568,19.376515659436844
cora,RBF,True,40,None,True,False,True,0.22924490170267275,-0.5049791881565464,0.6551394554200095
cora,RBF,True,40,None,True,False,False,0.22924490170267275,-0.5049791881565464,0.6551394554200095
cora,RBF,True,40,None,False,False,True,14.940442689876262,8.302860751284838,15.250679034962932
cora,RBF,True,40,None,False,False,False,14.940442689876262,8.302860751284838,15.250679034962932
cora,RBF,True,40,BothSides,True,False,True,0.6048205316172413,-0.03398880862168417,1.0354561387874923
cora,RBF,True,40,BothSides,True,False,False,0.45188556158357907,-0.24295977238435557,0.8568897725975839
cora,RBF,True,40,BothSides,False,False,True,19.28109587276669,13.189502384937143,19.576271834643382
cora,RBF,True,40,BothSides,False,False,False,19.258390450102972,12.947843215905639,19.554048837092868
cora,RBF,True,30,None,True,False,True,0.2780911517857975,-0.43547184562839997,0.7351654121476626
cora,RBF,True,30,None,True,False,False,0.2780911517857975,-0.43547184562839997,0.7351654121476626
cora,RBF,True,30,None,False,False,True,14.149722706146145,9.765700720590493,14.461176859476438
cora,RBF,True,30,None,False,False,False,14.149722706146145,9.765700720590493,14.461176859476438
cora,RBF,True,30,BothSides,True,False,True,0.39057555795501453,-0.33060703485982,0.8675715333794922
cora,RBF,True,30,BothSides,True,False,False,0.7229340623333862,-0.21422120840008677,1.192358758394369
cora,RBF,True,30,BothSides,False,False,True,18.023275341513127,11.494381082542104,18.33653428674263
cora,RBF,True,30,BothSides,False,False,False,17.988301241694632,11.502340343766368,18.30150532317436
cora,RBF,True,20,None,True,False,True,0.18384336289759917,-0.28102971313146,0.6157787964634475
cora,RBF,True,20,None,True,False,False,0.34686236829343986,-0.0131530305632649,0.7615185269017379
cora,RBF,True,20,None,False,False,True,16.766815492380115,10.528467871651848,17.071318310589273
cora,RBF,True,20,None,False,False,False,16.766815492380115,10.528467871651848,17.071318310589273
cora,RBF,True,20,BothSides,True,False,True,0.4881619627900868,0.23666893912319995,0.9255821622134484
cora,RBF,True,20,BothSides,True,False,False,0.5390883225731776,-0.19332357796002314,1.0083099552281964
cora,RBF,True,20,BothSides,False,False,True,19.497025914268274,12.381970431323978,19.81035821011082
cora,RBF,True,20,BothSides,False,False,False,19.311706584836465,12.265196302948809,19.625786515013264
cora,RBF,True,200,None,True,False,True,0.7471525221602696,-0.2991523204327421,1.1482345345916574
cora,RBF,True,200,None,True,False,False,0.7471525221602696,-0.2991523204327421,1.1482345345916574
cora,RBF,True,200,None,False,False,True,9.547895872545796,6.254272097941943,9.875769075870666
cora,RBF,True,200,None,False,False,False,9.547895872545796,6.254272097941943,9.875769075870666
cora,RBF,True,200,BothSides,True,False,True,0.801388370859615,-0.24751013734472574,1.1940233736433115
cora,RBF,True,200,BothSides,True,False,False,1.0197926169384177,-0.25634076498122066,1.420501653020221
cora,RBF,True,200,BothSides,False,False,True,10.30732785374699,6.395107195270314,10.633391991057112
cora,RBF,True,200,BothSides,False,False,False,10.295915053578424,6.3873568037866715,10.622033092787008
cora,RBF,True,10,None,True,False,True,0.40705696138076486,0.1902826535107781,0.855251782777988
cora,RBF,True,10,None,True,False,False,0.4672208519233903,0.12945677682015852,0.9113384270978245
cora,RBF,True,10,None,False,False,True,17.006187833304594,11.149056746366858,17.31081692729399
cora,RBF,True,10,None,False,False,False,17.006187833304594,11.149056746366858,17.31081692729399
cora,RBF,True,10,BothSides,True,False,True,0.6460702591170727,-0.1673342034986126,1.1013250549372702
cora,RBF,True,10,BothSides,True,False,False,0.20982308469946992,-0.10920230200441641,0.6270318763854359
