dataset,graph_type,minmaxscaler,nn,normalization,nnk,kalofolias,self_loop,acc_train,acc_train_std,acc_test,acc_test_std
flowers102,Covariance,True,20,None,True,False,False,8.382352941176471,2.587845336042257,8.032679738562091,1.7126053881734808
flowers102,Covariance,True,20,None,False,False,True,100.0,0.0,34.571895424836605,1.656536846707635
flowers102,Covariance,True,20,None,False,False,False,19.676470588235293,2.6570436231027763,9.910675381263616,1.1155854207419278
flowers102,Covariance,True,20,BothSides,True,False,True,100.0,0.0,34.04139433551198,1.667093798059294
flowers102,Covariance,True,20,BothSides,True,False,False,97.49019607843138,1.5145075699864738,34.14923747276689,1.544422224459542
flowers102,Covariance,True,20,BothSides,False,False,True,100.0,0.0,30.245098039215687,1.6675119248672912
flowers102,Covariance,True,20,BothSides,False,False,False,97.66666666666666,1.2766196714241618,28.196078431372552,1.6829779805941003
flowers102,Covariance,True,200,None,True,False,True,100.0,0.0,29.568627450980394,1.474361334119906
flowers102,Covariance,True,200,None,True,False,False,63.77450980392158,4.139472967361929,12.412854030501089,1.3078588518884575
flowers102,Covariance,True,200,None,False,False,True,99.98039215686275,0.13725490196078283,26.283224400871458,1.611396490359385
flowers102,Covariance,True,200,None,False,False,False,53.66666666666667,3.7322436208282777,10.687363834422658,1.1919914419435296
flowers102,Covariance,True,200,BothSides,True,False,True,100.0,0.0,26.316993464052292,1.8154237798013386
flowers102,Covariance,True,200,BothSides,True,False,False,91.71568627450982,2.329849929081597,18.35838779956427,1.299583445046244
flowers102,Covariance,True,200,BothSides,False,False,True,99.99019607843137,0.09754778795162837,25.30283224400872,1.5763306378323485
flowers102,Covariance,True,200,BothSides,False,False,False,79.37254901960785,3.7097707580493413,13.375816993464055,1.3122898864343386
flowers102,Covariance,True,10,None,True,False,True,100.0,0.0,35.76143790849674,1.6861883045863635
flowers102,Covariance,True,10,None,True,False,False,27.588235294117645,4.824924077029244,9.66557734204793,1.8754016503779691
flowers102,Covariance,True,10,None,False,False,True,100.0,0.0,35.752723311546845,1.601217892075381
flowers102,Covariance,True,10,None,False,False,False,6.480392156862743,2.1067940845936732,6.13289760348584,1.2454082150717138
flowers102,Covariance,True,10,BothSides,True,False,True,100.0,0.0,35.055555555555564,1.6740686728071654
flowers102,Covariance,True,10,BothSides,True,False,False,90.12745098039217,2.7599562873692682,34.071895424836605,1.8681571037907592
flowers102,Covariance,True,10,BothSides,False,False,True,100.0,0.0,32.872549019607845,1.656264618690228
flowers102,Covariance,True,10,BothSides,False,False,False,99.40196078431373,0.7190359430709363,34.520697167756,1.7127356444518322
flowers102,Covariance,True,100,None,True,False,True,100.0,0.0,32.593681917211335,1.6639443356899795
flowers102,Covariance,True,100,None,True,False,False,43.36274509803921,3.361630181607298,12.033769063180827,1.2206712321058237
flowers102,Covariance,True,100,None,False,False,True,100.0,0.0,29.1764705882353,1.4804174058935555
flowers102,Covariance,True,100,None,False,False,False,68.73529411764706,3.8144563037872756,12.541394335511988,1.1935593196471501
flowers102,Covariance,True,100,BothSides,True,False,True,100.0,0.0,28.575163398692812,1.7115837799793445
flowers102,Covariance,True,100,BothSides,True,False,False,94.3137254901961,1.8959881966484025,22.68191721132898,1.5275096949637779
flowers102,Covariance,True,100,BothSides,False,False,True,100.0,0.0,26.441176470588243,1.5721679210976411
flowers102,Covariance,True,100,BothSides,False,False,False,90.75490196078434,2.4224020158380037,17.07625272331155,1.228874050068242
flowers102,Covariance,True,1000,None,True,False,True,51.68627450980392,8.15092166746924,13.094771241830067,1.7436201614088351
flowers102,Covariance,True,1000,None,True,False,False,8.019607843137257,1.9130463275733167,4.567538126361657,0.8898195339643191
flowers102,Covariance,True,1000,None,False,False,True,55.29411764705882,6.78669345093207,13.721132897603486,1.744615188096491
flowers102,Covariance,True,1000,None,False,False,False,11.745098039215685,2.24413456507727,5.118736383442266,0.8795235574160056
flowers102,Covariance,True,1000,BothSides,True,False,True,96.3823529411765,1.7793239863835388,22.044662309368192,1.5543143134929873
flowers102,Covariance,True,1000,BothSides,True,False,False,19.382352941176475,2.6700346378502777,6.750544662309369,1.0107212638243077
flowers102,Covariance,True,1000,BothSides,False,False,True,97.15686274509807,1.7944122762473669,21.968409586056644,1.638849337492865
flowers102,Covariance,True,1000,BothSides,False,False,False,0.9803921568627452,1.1102230246251565e-16,0.9803921568627455,2.220446049250313e-16
flowers102,Covariance,True,0,None,False,False,True,56.63725490196079,6.814755176816982,14.04466230936819,1.6276022684462141
flowers102,Covariance,True,0,None,False,False,False,12.696078431372548,2.5804063114219327,5.286492374727669,0.9450737061326016
flowers102,Covariance,True,0,BothSides,False,False,True,97.32352941176472,2.2177458759905075,21.9520697167756,1.6175263850297144
flowers102,Covariance,True,0,BothSides,False,False,False,0.9803921568627452,1.1102230246251565e-16,0.9803921568627455,2.220446049250313e-16
flowers102,Covariance,False,5,None,True,False,True,100.0,0.0,35.66557734204794,1.7423130072611612
flowers102,Covariance,False,5,None,True,False,False,38.470588235294116,4.159728941572841,12.027233115468412,1.9419389092186286
flowers102,Covariance,False,5,None,False,False,True,100.0,0.0,33.7124183006536,1.6339491644147404
flowers102,Covariance,False,5,None,False,False,False,69.25490196078432,3.4537644741174645,17.534858387799563,1.5473360617944145
flowers102,Covariance,False,5,BothSides,True,False,True,100.0,0.0,34.26470588235294,1.7781952364531992
flowers102,Covariance,False,5,BothSides,True,False,False,49.72549019607843,4.266857694685568,17.883442265795207,1.5922077060257203
flowers102,Covariance,False,5,BothSides,False,False,True,100.0,0.0,32.02069716775599,1.509206089374776
flowers102,Covariance,False,5,BothSides,False,False,False,99.90196078431373,0.32515929317209613,30.224400871459697,1.6651651430422274
flowers102,Covariance,False,50,None,True,False,True,100.0,0.0,32.153594771241835,1.4859645580839993
flowers102,Covariance,False,50,None,True,False,False,70.2450980392157,3.261554151988189,20.775599128540307,1.730283718176755
flowers102,Covariance,False,50,None,False,False,True,52.794117647058826,6.809845135741318,15.167755991285404,1.6273007720737733
flowers102,Covariance,False,50,None,False,False,False,36.77450980392157,4.91663489912127,10.839869281045754,1.2973938525611006
flowers102,Covariance,False,50,BothSides,True,False,True,100.0,0.0,28.319172113289763,1.678652771942176
flowers102,Covariance,False,50,BothSides,True,False,False,94.6764705882353,2.171319642256856,27.538126361655777,1.5110624864963258
flowers102,Covariance,False,50,BothSides,False,False,True,99.97058823529413,0.1672423736199196,24.266884531590417,1.5435276275886978
flowers102,Covariance,False,50,BothSides,False,False,False,87.42156862745098,2.8652118032410363,18.254901960784316,1.3554262730648745
flowers102,Covariance,False,500,None,True,False,True,5.892156862745098,1.7121532250057914,3.303921568627452,0.8664144532352813
flowers102,Covariance,False,500,None,True,False,False,3.7647058823529416,1.335062316121506,2.521786492374728,0.8446832695457254
flowers102,Covariance,False,500,None,False,False,True,1.0686274509803921,0.2805703533579252,1.0468409586056646,0.22999716342536436
flowers102,Covariance,False,500,None,False,False,False,0.9901960784313727,0.09754778795162942,0.9967320261437911,0.11669000700233416
flowers102,Covariance,False,500,BothSides,True,False,True,80.71568627450979,3.499478183762731,15.604575163398692,1.3768972690748127
flowers102,Covariance,False,500,BothSides,True,False,False,59.15686274509804,3.8428871467235273,12.099128540305014,1.2133389344659526
flowers102,Covariance,False,500,BothSides,False,False,True,28.009803921568633,3.5082563134170397,6.9564270152505445,1.0435957261429765
flowers102,Covariance,False,500,BothSides,False,False,False,15.450980392156865,2.9772945719376165,4.911764705882353,0.9295833187770602
flowers102,Covariance,False,40,None,True,False,True,100.0,0.0,33.28431372549019,1.6029273886633975
flowers102,Covariance,False,40,None,True,False,False,65.75490196078432,2.8287499395818565,21.39324618736384,1.6877779941831115
flowers102,Covariance,False,40,None,False,False,True,72.91176470588238,8.109040383899467,19.234204793028326,1.8660391442815043
flowers102,Covariance,False,40,None,False,False,False,51.990196078431374,6.162378882770005,13.393246187363838,1.4549213884117298
flowers102,Covariance,False,40,BothSides,True,False,True,100.0,0.0,29.0718954248366,1.7120967395311977
flowers102,Covariance,False,40,BothSides,True,False,False,93.421568627451,2.4813607347043303,28.026143790849677,1.6506830363946134
flowers102,Covariance,False,40,BothSides,False,False,True,100.0,0.0,25.527233115468405,1.5689466511346808
flowers102,Covariance,False,40,BothSides,False,False,False,90.03921568627452,2.6332975630116926,19.661220043572985,1.477912447688317
flowers102,Covariance,False,30,None,True,False,True,100.0,0.0,34.690631808278866,1.6293631019448414
flowers102,Covariance,False,30,None,True,False,False,58.274509803921575,3.2406966182163237,22.19825708061002,1.5750127241808214
flowers102,Covariance,False,30,None,False,False,True,93.68627450980394,4.632433343010104,23.854030501089326,1.693329104073292
flowers102,Covariance,False,30,None,False,False,False,71.23529411764706,5.389874739884903,16.005446623093682,1.22356469404591
flowers102,Covariance,False,30,BothSides,True,False,True,100.0,0.0,30.236383442265797,1.7984914403796712
flowers102,Covariance,False,30,BothSides,True,False,False,90.44117647058822,2.774267293496278,28.46840958605665,1.6208784286166127
flowers102,Covariance,False,30,BothSides,False,False,True,100.0,0.0,27.278867102396518,1.5966823673889028
flowers102,Covariance,False,30,BothSides,False,False,False,92.7156862745098,2.2961068968949303,21.922657952069716,1.4832725780623985
flowers102,Covariance,False,20,None,True,False,True,100.0,0.0,35.774509803921575,1.6366786108689428
flowers102,Covariance,False,20,None,True,False,False,51.2843137254902,3.172882868592621,21.879084967320253,1.5997409826132436
flowers102,Covariance,False,20,None,False,False,True,99.58823529411768,0.6529735609939866,27.607843137254903,1.6102355098843737
flowers102,Covariance,False,20,None,False,False,False,82.18627450980392,3.681512882106345,17.78976034858388,1.5432077833297781
flowers102,Covariance,False,20,BothSides,True,False,True,100.0,0.0,31.444444444444446,1.6029159141562561
flowers102,Covariance,False,20,BothSides,True,False,False,81.94117647058823,3.012788326865836,27.953159041394336,1.6044457407940593
flowers102,Covariance,False,20,BothSides,False,False,True,100.0,0.0,28.8681917211329,1.5855938388433368
flowers102,Covariance,False,20,BothSides,False,False,False,96.0686274509804,1.878135594217118,24.94880174291939,1.4592441504535005
flowers102,Covariance,False,200,None,True,False,True,55.53921568627451,6.029810284932676,16.651416122004356,1.4500723375012077
flowers102,Covariance,False,200,None,True,False,False,41.40196078431372,4.498825084775622,11.718954248366014,1.3419648136557045
flowers102,Covariance,False,200,None,False,False,True,2.539215686274509,1.2408449825280872,1.9498910675381262,0.7491037580372198
flowers102,Covariance,False,200,None,False,False,False,1.980392156862745,0.9194803206034003,1.7026143790849673,0.6345547322960737
flowers102,Covariance,False,200,BothSides,True,False,True,98.93137254901961,0.9714790920537509,21.76797385620915,1.58802869751395
flowers102,Covariance,False,200,BothSides,True,False,False,89.65686274509804,2.84946894692816,19.37145969498911,1.4390679124466255
flowers102,Covariance,False,200,BothSides,False,False,True,84.69607843137256,3.5291258054089947,13.845315904139436,1.5292891719793433
flowers102,Covariance,False,200,BothSides,False,False,False,57.74509803921569,3.7907088096433723,9.851851851851853,1.2965544130710394
flowers102,Covariance,False,10,None,True,False,True,100.0,0.0,35.74291938997821,1.8128849125451727
flowers102,Covariance,False,10,None,True,False,False,41.225490196078425,3.0671549433256193,18.34531590413944,1.596155734969971
flowers102,Covariance,False,10,None,False,False,True,100.0,0.0,31.98257080610022,1.638845355148383
flowers102,Covariance,False,10,None,False,False,False,85.53921568627453,2.909552206225823,20.39542483660131,1.474001928300033
flowers102,Covariance,False,10,BothSides,True,False,True,100.0,0.0,32.809368191721134,1.6153398597591655
flowers102,Covariance,False,10,BothSides,True,False,False,67.83333333333334,3.896229409826199,23.850762527233115,1.7504178974807922
flowers102,Covariance,False,10,BothSides,False,False,True,100.0,0.0,31.242919389978212,1.620327437596043
flowers102,Covariance,False,10,BothSides,False,False,False,99.19607843137257,0.8129573506520735,30.48583877995643,1.7684016814904946
flowers102,Covariance,False,100,None,True,False,True,98.84313725490198,1.25842031291922,26.84204793028323,1.5510617030051714
flowers102,Covariance,False,100,None,True,False,False,75.07843137254902,3.9996635767789943,17.488017429193903,1.526331553671541
flowers102,Covariance,False,100,None,False,False,True,10.784313725490199,2.841446420821459,4.921568627450982,1.110831268959006
flowers102,Covariance,False,100,None,False,False,False,7.127450980392157,2.106611587325462,4.047930283224402,0.9619075634843686
flowers102,Covariance,False,100,BothSides,True,False,True,99.84313725490196,0.35941770156516006,24.92483660130719,1.5376614768959458
flowers102,Covariance,False,100,BothSides,True,False,False,92.79411764705883,2.034756625540909,23.45969498910675,1.4316659899569377
flowers102,Covariance,False,100,BothSides,False,False,True,98.33333333333334,1.2439781902401514,19.59150326797386,1.4101916213619754
flowers102,Covariance,False,100,BothSides,False,False,False,75.29411764705884,3.8722387564963743,13.32788671023965,1.1908440731122814
flowers102,Covariance,False,1000,None,True,False,True,0.9803921568627452,0.1386483884679505,1.002178649237473,0.13252205948362134
flowers102,Covariance,False,1000,None,True,False,False,0.9803921568627452,1.1102230246251565e-16,0.9782135076252726,0.06532315621161197
flowers102,Covariance,False,1000,None,False,False,True,0.9901960784313727,0.09754778795162944,0.9727668845315905,0.06582081193908842
flowers102,Covariance,False,1000,None,False,False,False,0.9803921568627452,1.1102230246251565e-16,0.979302832244009,0.06064124470464827
flowers102,Covariance,False,1000,BothSides,True,False,True,5.794117647058824,1.69295870852586,3.592592592592593,0.7464822978346739
flowers102,Covariance,False,1000,BothSides,True,False,False,2.6470588235294112,0.778162150313115,2.3736383442265794,0.7278604303386418
flowers102,Covariance,False,1000,BothSides,False,False,True,5.127450980392157,1.6687127002946218,3.3442265795206976,0.7414612668950604
flowers102,Covariance,False,1000,BothSides,False,False,False,2.4019607843137254,0.7766166430271989,2.1764705882352944,0.6672466755120889
flowers102,Covariance,False,0,None,False,False,True,0.9803921568627452,1.1102230246251565e-16,0.9760348583877998,0.061467259170657436
flowers102,Covariance,False,0,None,False,False,False,0.9803921568627452,1.1102230246251565e-16,0.973856209150327,0.059305697554754684
flowers102,Covariance,False,0,BothSides,False,False,True,5.205882352941176,1.6792775492080294,3.3899782135076255,0.7367700832303213
flowers102,Covariance,False,0,BothSides,False,False,False,2.4019607843137254,0.8009869920768721,2.1917211328976034,0.664627293522075
flowers102,Cosine,True,5,None,True,False,True,99.94117647058823,0.27098578355069036,32.529411764705884,2.090809843292273
flowers102,Cosine,True,5,None,True,False,False,84.78431372549021,3.475846244103581,28.534858387799577,1.8198813406216834
flowers102,Cosine,True,5,None,False,False,True,99.87254901960783,0.32970924942745206,35.24074074074074,1.788118647110535
flowers102,Cosine,True,5,None,False,False,False,99.94117647058823,0.23283023700074099,34.831154684095864,1.8078440693111566
flowers102,Cosine,True,5,BothSides,True,False,True,100.0,0.0,34.5686274509804,1.9088511026837465
flowers102,Cosine,True,5,BothSides,True,False,False,84.78431372549021,3.475846244103581,29.836601307189543,1.682891959069892
flowers102,Cosine,True,5,BothSides,False,False,True,99.99019607843137,0.09754778795162837,37.727668845315904,1.9127634580866941
flowers102,Cosine,True,5,BothSides,False,False,False,100.0,0.0,37.3562091503268,1.8594139461107515
flowers102,Cosine,True,50,None,True,False,True,75.7843137254902,4.924458178382102,19.128540305010898,1.6546980798897348
flowers102,Cosine,True,50,None,True,False,False,70.44117647058825,4.843524236345486,18.115468409586054,1.6600320763928191
flowers102,Cosine,True,50,None,False,False,True,27.08823529411765,4.265900215904832,8.540305010893247,1.4118420323641325
flowers102,Cosine,True,50,None,False,False,False,24.7156862745098,4.563396399330664,8.162309368191721,1.3143643872183166
flowers102,Cosine,True,50,BothSides,True,False,True,98.93137254901961,0.8557537580549817,27.675381263616558,1.5784174646164926
flowers102,Cosine,True,50,BothSides,True,False,False,98.23529411764706,1.0828785310967926,27.185185185185187,1.560688576732896
flowers102,Cosine,True,50,BothSides,False,False,True,96.41176470588238,1.5265181273844661,20.363834422657952,1.4416848147606742
flowers102,Cosine,True,50,BothSides,False,False,False,95.84313725490196,1.7100467537580522,19.86165577342048,1.4525280923730883
flowers102,Cosine,True,500,None,True,False,True,2.068627450980392,0.9987978164007493,1.68082788671024,0.6139491921402481
flowers102,Cosine,True,500,None,True,False,False,2.049019607843137,0.9413296443984427,1.613289760348584,0.5682673590004431
flowers102,Cosine,True,500,None,False,False,True,1.019607843137255,0.19211684257122966,1.0065359477124185,0.14705478893844187
flowers102,Cosine,True,500,None,False,False,False,0.9901960784313727,0.16952565162539787,0.9934640522875821,0.11960764471730552
flowers102,Cosine,True,500,BothSides,True,False,True,64.6372549019608,3.4530269110065346,10.4041394335512,1.2085608683124394
flowers102,Cosine,True,500,BothSides,True,False,False,62.84313725490197,3.4620477613744276,10.186274509803924,1.2252355097248082
flowers102,Cosine,True,500,BothSides,False,False,True,20.852941176470587,3.550738940048505,5.193899782135077,0.9696678024783781
flowers102,Cosine,True,500,BothSides,False,False,False,20.333333333333332,3.4568243744603415,5.151416122004358,0.9702079363711723
flowers102,Cosine,True,40,None,True,False,True,85.36274509803921,4.210564604279663,21.708061002178653,1.70283982578038
flowers102,Cosine,True,40,None,True,False,False,81.70588235294116,4.654994465275082,21.034858387799563,1.6998002298877313
flowers102,Cosine,True,40,None,False,False,True,36.45098039215687,5.085542753535674,10.122004357298476,1.2781524393747326
flowers102,Cosine,True,40,None,False,False,False,34.31372549019608,5.689654168057611,9.911764705882353,1.6594597624000869
flowers102,Cosine,True,40,BothSides,True,False,True,99.28431372549018,0.7825347471689177,28.96949891067538,1.5994030740343486
flowers102,Cosine,True,40,BothSides,True,False,False,98.65686274509807,1.07087369605152,28.45860566448802,1.6608092638304066
flowers102,Cosine,True,40,BothSides,False,False,True,97.30392156862746,1.2885724929504834,22.197167755991288,1.5883126208347151
flowers102,Cosine,True,40,BothSides,False,False,False,96.4901960784314,1.5388097379006636,21.65795206971678,1.5975887940754956
flowers102,Cosine,True,30,None,True,False,True,93.99019607843142,2.490485547480018,25.149237472766885,1.6919743310696502
flowers102,Cosine,True,30,None,True,False,False,92.28431372549021,2.607382385952317,24.440087145969496,1.6540898446852277
flowers102,Cosine,True,30,None,False,False,True,54.07843137254902,5.326191873841045,13.612200435729848,1.6692576724520904
flowers102,Cosine,True,30,None,False,False,False,49.52941176470589,6.438542153879386,12.677559912854031,1.593453686244367
flowers102,Cosine,True,30,BothSides,True,False,True,99.62745098039215,0.5679509159984375,31.526143790849673,1.6919350562739082
flowers102,Cosine,True,30,BothSides,True,False,False,98.25490196078432,1.3766046524288722,30.988017429193903,1.6835232688840234
flowers102,Cosine,True,30,BothSides,False,False,True,98.1764705882353,1.1601813484303563,24.875816993464056,1.68550026417663
flowers102,Cosine,True,30,BothSides,False,False,False,97.66666666666669,1.2841266141202319,24.198257080610027,1.6490964445275804
flowers102,Cosine,True,20,None,True,False,True,98.68627450980394,1.1451719019959892,30.123093681917208,1.5706274317541191
flowers102,Cosine,True,20,None,True,False,False,97.46078431372553,1.493900195179212,29.324618736383446,1.7000445468321923
flowers102,Cosine,True,20,None,False,False,True,76.59803921568627,5.28985849007888,18.500000000000004,1.6159538683860175
flowers102,Cosine,True,20,None,False,False,False,71.77450980392159,5.536039346109842,17.507625272331158,1.6765749874416187
flowers102,Cosine,True,20,BothSides,True,False,True,99.91176470588235,0.2805703533579222,34.08714596949891,1.6626162924034655
flowers102,Cosine,True,20,BothSides,True,False,False,98.62745098039217,1.1263848326545165,33.50326797385621,1.6291373203452877
flowers102,Cosine,True,20,BothSides,False,False,True,99.42156862745098,0.708261242006156,28.88562091503268,1.525914401188766
flowers102,Cosine,True,20,BothSides,False,False,False,98.8235294117647,0.9505254622384977,28.099128540305006,1.5115630284430135
flowers102,Cosine,True,200,None,True,False,True,12.098039215686274,2.971154414432571,5.525054466230937,1.0850766846911248
flowers102,Cosine,True,200,None,True,False,False,11.519607843137253,2.8189471259470342,5.361655773420482,1.1039948972809002
flowers102,Cosine,True,200,None,False,False,True,3.1470588235294112,1.367603133738365,2.1503267973856213,0.8126420064390254
flowers102,Cosine,True,200,None,False,False,False,2.8725490196078427,1.1200095429922436,2.0773420479302835,0.7060058997828166
flowers102,Cosine,True,200,BothSides,True,False,True,95.25490196078432,2.0269237377177394,18.27559912854031,1.2879719354526478
flowers102,Cosine,True,200,BothSides,True,False,False,93.33333333333331,2.3853970707051846,17.706971677559913,1.2590420352254172
flowers102,Cosine,True,200,BothSides,False,False,True,74.63725490196077,3.71943522396028,10.558823529411766,1.233032226572108
flowers102,Cosine,True,200,BothSides,False,False,False,73.22549019607843,3.622665099363358,10.401960784313726,1.1766213693419263
flowers102,Cosine,True,10,None,True,False,True,99.71568627450979,0.48615985365558256,33.91721132897604,1.7519862206683117
flowers102,Cosine,True,10,None,True,False,False,95.42156862745098,2.1211617528734426,31.873638344226578,1.655701752834952
flowers102,Cosine,True,10,None,False,False,True,98.69607843137257,1.176919848860604,28.486928104575167,1.7387269157048744
flowers102,Cosine,True,10,None,False,False,False,98.3137254901961,1.2407287858475613,27.68627450980392,1.8085229643369523
flowers102,Cosine,True,10,BothSides,True,False,True,99.99019607843137,0.09754778795162836,35.556644880174304,1.8268915704736437
flowers102,Cosine,True,10,BothSides,True,False,False,95.5686274509804,1.9922958111185172,33.74183006535948,1.7736516446148756
flowers102,Cosine,True,10,BothSides,False,False,True,99.94117647058823,0.23283023700074099,35.74945533769064,1.8399192641785087
flowers102,Cosine,True,10,BothSides,False,False,False,99.88235294117649,0.31858974135826956,35.16666666666667,1.8469790433615467
flowers102,Cosine,True,100,None,True,False,True,37.333333333333336,4.959815452160746,11.141612200435729,1.3548921342313762
flowers102,Cosine,True,100,None,True,False,False,33.411764705882355,4.9714293289999665,10.367102396514163,1.4903501525670437
flowers102,Cosine,True,100,None,False,False,True,8.999999999999998,2.434769922428688,4.345315904139435,0.9986077092867398
flowers102,Cosine,True,100,None,False,False,False,8.754901960784315,2.210800617304346,4.473856209150327,1.0715604937519962
flowers102,Cosine,True,100,BothSides,True,False,True,97.5294117647059,1.318836997709824,23.227668845315907,1.3712390435791535
flowers102,Cosine,True,100,BothSides,True,False,False,96.45098039215686,1.6274509803921589,22.64161220043573,1.312206693498723
flowers102,Cosine,True,100,BothSides,False,False,True,91.81372549019608,2.4386946987907354,15.398692810457522,1.2717154626939098
flowers102,Cosine,True,100,BothSides,False,False,False,90.69607843137256,2.61415644476836,15.077342047930284,1.287901913593827
flowers102,Cosine,True,1000,None,True,False,True,0.9803921568627452,1.1102230246251565e-16,0.9782135076252726,0.057600453448375964
flowers102,Cosine,True,1000,None,True,False,False,0.9803921568627452,1.1102230246251565e-16,0.9803921568627453,0.05554487487573838
flowers102,Cosine,True,1000,None,False,False,True,0.9803921568627452,1.1102230246251565e-16,0.9858387799564272,0.049621097925622505
flowers102,Cosine,True,1000,None,False,False,False,0.9803921568627452,1.1102230246251565e-16,0.9782135076252726,0.05550213160286272
flowers102,Cosine,True,1000,BothSides,True,False,True,1.1176470588235297,0.3673528234351999,1.0827886710239654,0.2454342888366396
flowers102,Cosine,True,1000,BothSides,True,False,False,1.1176470588235297,0.3673528234351999,1.079520697167756,0.2545828775832437
flowers102,Cosine,True,1000,BothSides,False,False,True,0.9803921568627452,1.1102230246251565e-16,1.0021786492374731,0.07547062342348049
flowers102,Cosine,True,1000,BothSides,False,False,False,0.9803921568627452,1.1102230246251565e-16,1.0010893246187367,0.07498953716555866
flowers102,Cosine,True,0,None,False,False,True,0.9803921568627452,1.1102230246251565e-16,0.9727668845315905,0.056086996347956435
flowers102,Cosine,True,0,None,False,False,False,0.9803921568627452,1.1102230246251565e-16,0.9847494553376909,0.05318760616877428
flowers102,Cosine,True,0,BothSides,False,False,True,0.9803921568627452,1.1102230246251565e-16,1.007625272331155,0.10377210720728565
flowers102,Cosine,True,0,BothSides,False,False,False,0.9803921568627452,1.1102230246251565e-16,1.0043572984749458,0.07637711609132067
flowers102,Cosine,False,5,None,True,False,True,99.92156862745098,0.26597372482843906,31.3202614379085,2.032253537947068
flowers102,Cosine,False,5,None,True,False,False,83.45098039215686,3.626867997668316,26.99782135076253,1.9252850401054036
flowers102,Cosine,False,5,None,False,False,True,99.87254901960783,0.32970924942745206,33.7037037037037,1.7091638651950505
flowers102,Cosine,False,5,None,False,False,False,99.90196078431373,0.2941176470588204,33.20261437908496,1.8124738070407906
flowers102,Cosine,False,5,BothSides,True,False,True,99.99019607843137,0.09754778795162837,33.4607843137255,2.0760169563025017
flowers102,Cosine,False,5,BothSides,True,False,False,83.45098039215686,3.626867997668316,28.263616557734203,1.9649205948878037
flowers102,Cosine,False,5,BothSides,False,False,True,99.98039215686275,0.13725490196078283,36.430283224400874,1.7167323988459986
flowers102,Cosine,False,5,BothSides,False,False,False,100.0,0.0,36.09912854030502,1.7680577516784628
flowers102,Cosine,False,50,None,True,False,True,73.75490196078432,5.279309355061132,18.438997821350764,1.621656818928254
flowers102,Cosine,False,50,None,True,False,False,69.46078431372548,5.015115560288215,17.5239651416122,1.3368685068143522
flowers102,Cosine,False,50,None,False,False,True,25.68627450980392,5.052587735970637,8.187363834422658,1.542902100967603
flowers102,Cosine,False,50,None,False,False,False,23.931372549019606,3.953533938593925,7.758169934640523,1.5711656419539743
flowers102,Cosine,False,50,BothSides,True,False,True,98.76470588235294,0.9667680812251821,26.74183006535948,1.5938792194368492
flowers102,Cosine,False,50,BothSides,True,False,False,97.91176470588236,1.252870598521555,26.148148148148156,1.643178216001311
flowers102,Cosine,False,50,BothSides,False,False,True,96.21568627450979,1.5748650491729452,19.8442265795207,1.3858037416551343
flowers102,Cosine,False,50,BothSides,False,False,False,95.5980392156863,1.5898986690282435,19.363834422657956,1.3915344959525062
flowers102,Cosine,False,500,None,True,False,True,2.0882352941176467,1.1061934620101852,1.7570806100217868,0.7350568486706462
flowers102,Cosine,False,500,None,True,False,False,2.068627450980392,0.9891277482823668,1.7156862745098038,0.6099001979666224
flowers102,Cosine,False,500,None,False,False,True,1.0098039215686276,0.16724237361992142,1.0032679738562094,0.11033411953798712
flowers102,Cosine,False,500,None,False,False,False,1.0784313725490196,0.2941176470588235,1.044662309368192,0.20788412561769792
flowers102,Cosine,False,500,BothSides,True,False,True,65.94117647058825,3.451258901417512,10.78322440087146,1.1623144727944705
flowers102,Cosine,False,500,BothSides,True,False,False,64.53921568627452,3.4635882658753507,10.514161220043574,1.1634354110383955
flowers102,Cosine,False,500,BothSides,False,False,True,20.176470588235297,3.3019864001614563,4.986928104575165,0.8922599369592633
flowers102,Cosine,False,500,BothSides,False,False,False,19.647058823529413,3.185656048575104,4.916122004357299,0.8815665287002794
flowers102,Cosine,False,40,None,True,False,True,84.50980392156862,4.2463544760211205,21.19607843137255,1.60372707051585
flowers102,Cosine,False,40,None,True,False,False,80.92156862745097,4.367798351289129,20.496732026143796,1.8219891303966402
flowers102,Cosine,False,40,None,False,False,True,35.450980392156865,5.519390167407012,10.19934640522876,1.4291054724490582
flowers102,Cosine,False,40,None,False,False,False,31.950980392156865,5.640612810649359,9.436819172113292,1.5405110751402311
flowers102,Cosine,False,40,BothSides,True,False,True,99.14705882352942,0.8507973960646146,28.493464052287585,1.6835796557852392
flowers102,Cosine,False,40,BothSides,True,False,False,98.20588235294117,1.1353516867113331,28.063180827886704,1.6643354479574948
flowers102,Cosine,False,40,BothSides,False,False,True,97.07843137254902,1.307859305541358,21.382352941176467,1.530746846037935
flowers102,Cosine,False,40,BothSides,False,False,False,96.38235294117646,1.4186582784568733,20.862745098039216,1.577339038743383
flowers102,Cosine,False,30,None,True,False,True,93.42156862745098,2.5875481856818983,24.561002178649247,1.6010815278280908
flowers102,Cosine,False,30,None,True,False,False,91.50980392156863,2.862409327609362,23.786492374727672,1.7076024238793266
flowers102,Cosine,False,30,None,False,False,True,50.83333333333334,6.042549054602533,12.778867102396514,1.5887488672388796
flowers102,Cosine,False,30,None,False,False,False,46.19607843137254,6.1589855214008935,12.299564270152505,1.6239411599258793
