dataset,graph_type,minmaxscaler,nn,normalization,nnk,kalofolias,self_loop,ami,ari,nmi
flowers102,Covariance,False,50,BothSides,True,False,True,24.52567058106066,2.0125092985058752,53.82488485242115
flowers102,Covariance,False,50,BothSides,True,False,False,34.76770184137188,10.212604219626188,62.967822700833665
flowers102,Covariance,False,50,BothSides,False,False,True,35.02095552964487,12.174650950449472,65.08056124300782
flowers102,Covariance,False,50,BothSides,False,False,False,32.947908961624016,10.709204236116936,63.96876132933206
flowers102,Covariance,False,500,None,True,False,True,15.015683961997961,1.0199833064800519,36.61659348749864
flowers102,Covariance,False,500,None,True,False,False,15.015683961997961,1.0199833064800519,36.61659348749864
flowers102,Covariance,False,500,None,False,False,True,14.953830573056024,2.3225864261883338,40.27192256078467
flowers102,Covariance,False,500,None,False,False,False,14.953830573056024,2.3225864261883338,40.27192256078467
flowers102,Covariance,False,500,BothSides,True,False,True,24.700088371694857,4.13506620149737,47.796106519564994
flowers102,Covariance,False,500,BothSides,True,False,False,22.042056832093692,4.0658093107595255,47.59608896596869
flowers102,Covariance,False,500,BothSides,False,False,True,15.522305115856112,2.2698070309644764,40.868150365666764
flowers102,Covariance,False,500,BothSides,False,False,False,15.192409615544488,2.7623232854815485,42.3549703638278
flowers102,Covariance,False,40,None,True,False,True,21.81347495027323,1.391320249757996,50.917437019955514
flowers102,Covariance,False,40,None,True,False,False,21.81347495027323,1.391320249757996,50.917437019955514
flowers102,Covariance,False,40,None,False,False,True,33.848460227832334,7.633748609395649,63.40352244499905
flowers102,Covariance,False,40,None,False,False,False,33.848460227832334,7.633748609395649,63.40352244499905
flowers102,Covariance,False,40,BothSides,True,False,True,30.452639215394623,4.214478960332895,58.39108294668546
flowers102,Covariance,False,40,BothSides,True,False,False,34.23848646162166,6.082115159388966,61.50287939544184
flowers102,Covariance,False,40,BothSides,False,False,True,35.313374319288336,13.199531325137844,65.44119578225555
flowers102,Covariance,False,40,BothSides,False,False,False,36.99834159665689,14.28629497533328,66.62258488688758
flowers102,Covariance,False,30,None,True,False,True,23.879162582787725,1.627684801056583,53.09600176537701
flowers102,Covariance,False,30,None,True,False,False,23.879162582787725,1.627684801056583,53.09600176537701
flowers102,Covariance,False,30,None,False,False,True,34.46853274164534,11.800438084905386,64.69638155252532
flowers102,Covariance,False,30,None,False,False,False,34.46853274164534,11.800438084905386,64.69638155252532
flowers102,Covariance,False,30,BothSides,True,False,True,28.232289249258542,2.355798007849342,56.57513123371204
flowers102,Covariance,False,30,BothSides,True,False,False,36.04939103039738,7.79296776567566,62.94968130728008
flowers102,Covariance,False,30,BothSides,False,False,True,36.50940573660593,14.94769999219924,66.8433180076919
flowers102,Covariance,False,30,BothSides,False,False,False,36.196412162128276,14.287396687629004,66.4715650118527
flowers102,Covariance,False,20,None,True,False,True,24.57391521116224,1.6916731731423322,53.9565651926584
flowers102,Covariance,False,20,None,True,False,False,24.57391521116224,1.6916731731423322,53.9565651926584
flowers102,Covariance,False,20,None,False,False,True,37.005176300570454,11.36608757457854,66.39047556170462
flowers102,Covariance,False,20,None,False,False,False,37.005176300570454,11.36608757457854,66.39047556170462
flowers102,Covariance,False,20,BothSides,True,False,True,28.574114157958213,2.5199035030961463,57.27887762401286
flowers102,Covariance,False,20,BothSides,True,False,False,33.83860374346439,5.596707289970663,61.33318958068574
flowers102,Covariance,False,20,BothSides,False,False,True,36.1641457639973,10.293238366969462,66.4398748637581
flowers102,Covariance,False,20,BothSides,False,False,False,37.822378039315495,15.817466161639931,67.89114881270129
flowers102,Covariance,False,200,None,True,False,True,19.941117162328947,1.4836701089645676,42.25226427012132
flowers102,Covariance,False,200,None,True,False,False,19.941117162328947,1.4836701089645676,42.25226427012132
flowers102,Covariance,False,200,None,False,False,True,25.54524442077431,3.958704481107636,52.447072800748714
flowers102,Covariance,False,200,None,False,False,False,25.54524442077431,3.958704481107636,52.447072800748714
flowers102,Covariance,False,200,BothSides,True,False,True,27.720848541832904,4.542041516644245,52.57569197755954
flowers102,Covariance,False,200,BothSides,True,False,False,29.967570953572174,7.1105452142766365,56.66403609365761
flowers102,Covariance,False,200,BothSides,False,False,True,28.45130761355435,5.739129791944605,54.40698897303259
flowers102,Covariance,False,200,BothSides,False,False,False,25.95811645549004,4.277319390914867,52.271271603987856
flowers102,Covariance,False,10,None,True,False,True,24.09136142426839,1.4332226463013877,52.99474461576349
flowers102,Covariance,False,10,None,True,False,False,24.09136142426839,1.4332226463013877,52.99474461576349
flowers102,Covariance,False,10,None,False,False,True,36.454562098238505,12.719016275608954,66.60461420092668
flowers102,Covariance,False,10,None,False,False,False,36.454562098238505,12.719016275608954,66.60461420092668
flowers102,Covariance,False,10,BothSides,True,False,True,30.433018180745613,2.6568668766247905,58.389426996285685
flowers102,Covariance,False,10,BothSides,True,False,False,30.90597105033365,2.8643194625212014,59.14421212858837
flowers102,Covariance,False,10,BothSides,False,False,True,38.63526024169036,15.141532058577583,67.90451134236888
flowers102,Covariance,False,10,BothSides,False,False,False,38.889798372955866,13.227250482730678,68.1068501154246
flowers102,Covariance,False,100,None,True,False,True,20.45589443467045,1.3048660162544046,46.31457302168521
flowers102,Covariance,False,100,None,True,False,False,20.45589443467045,1.3048660162544046,46.31457302168521
flowers102,Covariance,False,100,None,False,False,True,29.448376513868073,5.66799317718893,58.1394498593786
flowers102,Covariance,False,100,None,False,False,False,29.448376513868073,5.66799317718893,58.1394498593786
flowers102,Covariance,False,100,BothSides,True,False,True,29.957809435218767,6.801239834361797,56.95308547043434
flowers102,Covariance,False,100,BothSides,True,False,False,32.95760279423373,10.517254321691349,61.07302320813641
flowers102,Covariance,False,100,BothSides,False,False,True,31.87857503299256,8.594411788654035,61.247305108934455
flowers102,Covariance,False,100,BothSides,False,False,False,32.47827258117269,8.404490701729552,60.876608749988414
flowers102,Covariance,False,1000,None,True,False,True,28.45435169730913,8.009386226968186,55.53109202662526
flowers102,Covariance,False,1000,None,True,False,False,28.45435169730913,8.009386226968186,55.53109202662526
flowers102,Covariance,False,1000,None,False,False,True,29.297603898406482,10.06122107036156,57.20478564940833
flowers102,Covariance,False,1000,None,False,False,False,29.297603898406482,10.06122107036156,57.20478564940833
flowers102,Covariance,False,1000,BothSides,True,False,True,31.846269929928056,11.55703357341112,60.19304369399706
flowers102,Covariance,False,1000,BothSides,True,False,False,31.545497368631935,13.80906562905512,60.7289624568394
flowers102,Covariance,False,1000,BothSides,False,False,True,29.76737614328856,11.780445968530156,59.75055684135169
flowers102,Covariance,False,1000,BothSides,False,False,False,33.952122080419365,15.311519680425627,62.63053077875662
flowers102,Covariance,False,0,None,False,False,True,30.10021823229907,10.391856747295893,58.43479587769519
flowers102,Covariance,False,0,None,False,False,False,30.10021823229907,10.391856747295893,58.43479587769519
flowers102,Covariance,False,0,BothSides,False,False,True,32.025260072542025,12.09283904423911,59.73647563361405
flowers102,Covariance,False,0,BothSides,False,False,False,30.109836045554804,11.491853219799383,58.99143610420447
flowers102,Cosine,True,5,None,True,False,True,25.704584228130926,2.3942998911812676,57.191878814179695
flowers102,Cosine,True,5,None,True,False,False,27.61707583274408,3.099033800690436,58.44030169782548
flowers102,Cosine,True,5,None,False,False,True,42.56877318943893,26.5322884303676,71.28295418563562
flowers102,Cosine,True,5,None,False,False,False,42.56877318943893,26.5322884303676,71.28295418563562
flowers102,Cosine,True,5,BothSides,True,False,True,29.894640834825115,3.8461118464956243,60.15227356989898
flowers102,Cosine,True,5,BothSides,True,False,False,33.06032842945615,5.369361151086075,62.8440099954995
flowers102,Cosine,True,5,BothSides,False,False,True,43.952164144138926,28.645255025453142,72.16848742822808
flowers102,Cosine,True,5,BothSides,False,False,False,42.741059659969295,26.446509534135043,71.44661872253765
flowers102,Cosine,True,50,None,True,False,True,29.835089969949575,5.571610970544082,57.163039981860905
flowers102,Cosine,True,50,None,True,False,False,29.835089969949575,5.571610970544082,57.163039981860905
flowers102,Cosine,True,50,None,False,False,True,31.561016681206144,12.409633748918363,63.721555866155946
flowers102,Cosine,True,50,None,False,False,False,31.561016681206144,12.409633748918363,63.721555866155946
flowers102,Cosine,True,50,BothSides,True,False,True,37.31386878527465,18.369574751779265,65.8169901206275
flowers102,Cosine,True,50,BothSides,True,False,False,37.057310963565556,18.924587836871947,66.01141571295493
flowers102,Cosine,True,50,BothSides,False,False,True,36.471452885322485,18.802174521198612,66.92641235002331
flowers102,Cosine,True,50,BothSides,False,False,False,35.91497837684543,17.02414230518745,66.26907509634628
flowers102,Cosine,True,500,None,True,False,True,17.4554421805307,2.606456585754166,40.599022703139624
flowers102,Cosine,True,500,None,True,False,False,17.4554421805307,2.606456585754166,40.599022703139624
flowers102,Cosine,True,500,None,False,False,True,9.609484667762185,0.9441655855658448,36.41388997467532
flowers102,Cosine,True,500,None,False,False,False,9.609484667762185,0.9441655855658448,36.41388997467532
flowers102,Cosine,True,500,BothSides,True,False,True,16.9575962611386,3.625993790645046,44.10673296858692
flowers102,Cosine,True,500,BothSides,True,False,False,15.202306156628376,3.4268220700107994,44.66346717079321
flowers102,Cosine,True,500,BothSides,False,False,True,10.098803902699421,1.290821963636129,34.44983703925555
flowers102,Cosine,True,500,BothSides,False,False,False,9.940880839332728,1.2575094850806605,34.34543901173086
flowers102,Cosine,True,40,None,True,False,True,34.64223810571801,10.460550381410194,61.36489259958159
flowers102,Cosine,True,40,None,True,False,False,34.64223810571801,10.460550381410194,61.36489259958159
flowers102,Cosine,True,40,None,False,False,True,35.52482464340055,18.51884859585905,66.62866839464064
flowers102,Cosine,True,40,None,False,False,False,35.52482464340055,18.51884859585905,66.62866839464064
flowers102,Cosine,True,40,BothSides,True,False,True,37.88428674060141,20.22351025219327,66.65842380157663
flowers102,Cosine,True,40,BothSides,True,False,False,36.07522765729407,13.710044216950884,64.63782529242016
flowers102,Cosine,True,40,BothSides,False,False,True,36.77430713064966,19.14278653301833,67.06296953387752
flowers102,Cosine,True,40,BothSides,False,False,False,35.69595505767872,18.530456597031257,66.6837305523057
flowers102,Cosine,True,30,None,True,False,True,37.23309474597662,13.48271913714941,64.31242400214782
flowers102,Cosine,True,30,None,True,False,False,37.23309474597662,13.48271913714941,64.31242400214782
flowers102,Cosine,True,30,None,False,False,True,37.24731385820144,17.938691716117493,67.83918112659899
flowers102,Cosine,True,30,None,False,False,False,37.24731385820144,17.938691716117493,67.83918112659899
flowers102,Cosine,True,30,BothSides,True,False,True,38.71109338741262,15.03266839906785,66.39558192238535
flowers102,Cosine,True,30,BothSides,True,False,False,38.985376070566744,18.175310337971595,66.96430312090868
flowers102,Cosine,True,30,BothSides,False,False,True,38.299230833803186,20.336250875889792,68.38416769315636
flowers102,Cosine,True,30,BothSides,False,False,False,35.55548978033769,20.429548297132836,67.2540266869519
flowers102,Cosine,True,20,None,True,False,True,40.06700561094735,19.349897743678184,67.54598336653854
flowers102,Cosine,True,20,None,True,False,False,40.06700561094735,19.349897743678184,67.54598336653854
flowers102,Cosine,True,20,None,False,False,True,37.464268107290955,22.933124705286463,68.74323287460638
flowers102,Cosine,True,20,None,False,False,False,37.464268107290955,22.933124705286463,68.74323287460638
flowers102,Cosine,True,20,BothSides,True,False,True,38.53359179023265,11.602951094517051,66.19025506565065
flowers102,Cosine,True,20,BothSides,True,False,False,38.718702680210896,13.502835230739693,66.04985061957397
flowers102,Cosine,True,20,BothSides,False,False,True,38.12181964133945,23.830180228867977,69.03543039597918
flowers102,Cosine,True,20,BothSides,False,False,False,37.80013679698298,22.660314259874006,68.68165770463952
flowers102,Cosine,True,200,None,True,False,True,24.556323886907222,3.558592479375518,48.67261121361124
flowers102,Cosine,True,200,None,True,False,False,24.556323886907222,3.558592479375518,48.67261121361124
flowers102,Cosine,True,200,None,False,False,True,19.717855217481763,3.620172134271337,49.72569320428485
flowers102,Cosine,True,200,None,False,False,False,19.717855217481763,3.620172134271337,49.72569320428485
flowers102,Cosine,True,200,BothSides,True,False,True,27.289365851221774,9.059851464267899,55.49122193525604
flowers102,Cosine,True,200,BothSides,True,False,False,28.621687055353522,8.064894834303228,55.25454825148353
flowers102,Cosine,True,200,BothSides,False,False,True,20.97506754687626,4.017092520663686,49.35173794986297
flowers102,Cosine,True,200,BothSides,False,False,False,20.054877588662016,3.2712818819821514,47.63150806015346
flowers102,Cosine,True,10,None,True,False,True,36.978260197549496,7.319380572641022,64.43774839674788
flowers102,Cosine,True,10,None,True,False,False,36.978260197549496,7.319380572641022,64.43774839674788
flowers102,Cosine,True,10,None,False,False,True,41.595613685304855,23.001947191395544,70.55771881907862
flowers102,Cosine,True,10,None,False,False,False,41.595613685304855,23.001947191395544,70.55771881907862
flowers102,Cosine,True,10,BothSides,True,False,True,40.586288566675286,12.109558086976827,67.34876619417481
flowers102,Cosine,True,10,BothSides,True,False,False,40.20208215562901,12.896715769175124,67.33610241630872
flowers102,Cosine,True,10,BothSides,False,False,True,42.01628098193283,26.092868286176795,71.0622233885543
flowers102,Cosine,True,10,BothSides,False,False,False,41.66054298662057,25.039228916381823,70.84200759292229
flowers102,Cosine,True,100,None,True,False,True,28.767162415312725,5.02449460090889,52.888798943200364
flowers102,Cosine,True,100,None,True,False,False,28.767162415312725,5.02449460090889,52.888798943200364
flowers102,Cosine,True,100,None,False,False,True,28.14419062543142,8.33484614629732,58.22738761714241
flowers102,Cosine,True,100,None,False,False,False,28.14419062543142,8.33484614629732,58.22738761714241
flowers102,Cosine,True,100,BothSides,True,False,True,32.80437963097456,13.751639240011357,61.529152780360086
flowers102,Cosine,True,100,BothSides,True,False,False,33.65997188791315,15.190347684759912,62.90182954108442
flowers102,Cosine,True,100,BothSides,False,False,True,27.142406677437968,9.63341162195429,58.115586042697174
flowers102,Cosine,True,100,BothSides,False,False,False,27.91003035054122,10.249822592853,59.25311597042949
flowers102,Cosine,True,1000,None,True,False,True,21.385643653149142,5.815379689645035,48.55289409335465
flowers102,Cosine,True,1000,None,True,False,False,21.385643653149142,5.815379689645035,48.55289409335465
flowers102,Cosine,True,1000,None,False,False,True,33.584200983125854,14.616593656078061,61.30562957266669
flowers102,Cosine,True,1000,None,False,False,False,33.584200983125854,14.616593656078061,61.30562957266669
flowers102,Cosine,True,1000,BothSides,True,False,True,21.313743986019198,5.901131286895169,49.19710094426852
flowers102,Cosine,True,1000,BothSides,True,False,False,20.568541074868534,5.579280729306782,48.11779552678077
flowers102,Cosine,True,1000,BothSides,False,False,True,34.53837827228947,16.193983833315393,62.464503271833536
flowers102,Cosine,True,1000,BothSides,False,False,False,34.53837827228947,16.193983833315393,62.464503271833536
flowers102,Cosine,True,0,None,False,False,True,36.04109604839979,19.615404847887852,66.53405503595745
flowers102,Cosine,True,0,None,False,False,False,36.04109604839979,19.615404847887852,66.53405503595745
flowers102,Cosine,True,0,BothSides,False,False,True,34.66739235489854,19.1393513697489,66.06144955381336
flowers102,Cosine,True,0,BothSides,False,False,False,36.336141276286874,19.58029261133633,66.99830854757795
flowers102,Cosine,False,5,None,True,False,True,25.09050707035838,2.030085180970067,56.284990876024445
flowers102,Cosine,False,5,None,True,False,False,25.09050707035838,2.030085180970067,56.284990876024445
flowers102,Cosine,False,5,None,False,False,True,41.353291061192124,25.69267164094021,70.72271517771662
flowers102,Cosine,False,5,None,False,False,False,41.353291061192124,25.69267164094021,70.72271517771662
flowers102,Cosine,False,5,BothSides,True,False,True,29.02973687459757,3.3546982852621325,59.63201178484883
flowers102,Cosine,False,5,BothSides,True,False,False,31.875148564797513,4.215122267179986,61.104036543726714
flowers102,Cosine,False,5,BothSides,False,False,True,42.291612640722995,26.542435032046974,71.17603802951255
flowers102,Cosine,False,5,BothSides,False,False,False,41.014497300301485,24.005809427793732,70.42955345962501
flowers102,Cosine,False,50,None,True,False,True,31.643770575935026,5.895144997484877,57.660532846210565
flowers102,Cosine,False,50,None,True,False,False,31.643770575935026,5.895144997484877,57.660532846210565
flowers102,Cosine,False,50,None,False,False,True,31.47970341558545,13.028774574744595,63.83026425788605
flowers102,Cosine,False,50,None,False,False,False,31.47970341558545,13.028774574744595,63.83026425788605
flowers102,Cosine,False,50,BothSides,True,False,True,35.876288061111495,17.682768147357038,65.07297879642499
flowers102,Cosine,False,50,BothSides,True,False,False,37.473655939115346,18.37892457813365,66.19555892538071
flowers102,Cosine,False,50,BothSides,False,False,True,34.030479767671714,16.085218273622882,65.09334196931287
flowers102,Cosine,False,50,BothSides,False,False,False,34.00371910165979,13.886921754253228,64.6618711958587
flowers102,Cosine,False,500,None,True,False,True,16.223438623442636,1.9841379304408626,39.38210318639795
flowers102,Cosine,False,500,None,True,False,False,16.223438623442636,1.9841379304408626,39.38210318639795
flowers102,Cosine,False,500,None,False,False,True,10.054150857479542,1.2983165762921265,34.50791361473564
flowers102,Cosine,False,500,None,False,False,False,10.054150857479542,1.2983165762921265,34.50791361473564
flowers102,Cosine,False,500,BothSides,True,False,True,16.040811188028623,3.1307156023777467,42.967977828613776
flowers102,Cosine,False,500,BothSides,True,False,False,14.694447745706423,2.90039761585968,43.45883210082221
flowers102,Cosine,False,500,BothSides,False,False,True,9.143972775735335,1.1145410604714183,34.68379815948603
flowers102,Cosine,False,500,BothSides,False,False,False,7.973247300333002,1.0559755519507168,33.33130656156808
flowers102,Cosine,False,40,None,True,False,True,30.23438035507453,5.678264004307387,57.8164274829453
flowers102,Cosine,False,40,None,True,False,False,30.23438035507453,5.678264004307387,57.8164274829453
flowers102,Cosine,False,40,None,False,False,True,33.405342155562096,17.22298325759513,65.44888070868285
flowers102,Cosine,False,40,None,False,False,False,33.405342155562096,17.22298325759513,65.44888070868285
flowers102,Cosine,False,40,BothSides,True,False,True,37.48439825926219,18.77467658053675,66.41834080503372
flowers102,Cosine,False,40,BothSides,True,False,False,36.224624106685546,15.6976039769321,65.08647069427924
flowers102,Cosine,False,40,BothSides,False,False,True,34.799411616677006,19.661448440755613,66.5492438457732
flowers102,Cosine,False,40,BothSides,False,False,False,33.530055972104314,15.021081729718766,65.00528569731318
flowers102,Cosine,False,30,None,True,False,True,36.560834921404904,9.24824976146546,63.03548978869629
flowers102,Cosine,False,30,None,True,False,False,36.560834921404904,9.24824976146546,63.03548978869629
flowers102,Cosine,False,30,None,False,False,True,34.70159762978349,16.476386231481868,66.42135253645431
flowers102,Cosine,False,30,None,False,False,False,34.70159762978349,16.476386231481868,66.42135253645431
flowers102,Cosine,False,30,BothSides,True,False,True,37.111901774226965,16.348621395278983,65.80107732017659
flowers102,Cosine,False,30,BothSides,True,False,False,37.48165550235989,16.953397984666545,65.88600405341222
flowers102,Cosine,False,30,BothSides,False,False,True,36.058071906927054,21.035033612972803,67.7293564659843
flowers102,Cosine,False,30,BothSides,False,False,False,36.98607703336279,20.325927296943934,68.08554602273202
flowers102,Cosine,False,20,None,True,False,True,34.96229534690513,6.019333174889009,62.719152318242976
flowers102,Cosine,False,20,None,True,False,False,34.96229534690513,6.019333174889009,62.719152318242976
flowers102,Cosine,False,20,None,False,False,True,36.43489449316256,21.38513646295826,68.04379784406972
flowers102,Cosine,False,20,None,False,False,False,36.43489449316256,21.38513646295826,68.04379784406972
flowers102,Cosine,False,20,BothSides,True,False,True,37.536050755722435,15.312097063669338,65.68700119450241
flowers102,Cosine,False,20,BothSides,True,False,False,38.7055857637733,16.641250232665985,66.31269686561578
flowers102,Cosine,False,20,BothSides,False,False,True,38.214900758494394,24.075118478303313,69.16206843361753
flowers102,Cosine,False,20,BothSides,False,False,False,39.11411942025582,25.636360440874146,69.6679974022835
flowers102,Cosine,False,200,None,True,False,True,21.502094800608656,2.4188197798833575,43.956260614603046
flowers102,Cosine,False,200,None,True,False,False,21.502094800608656,2.4188197798833575,43.956260614603046
flowers102,Cosine,False,200,None,False,False,True,21.7522059473937,4.206162382210476,50.577013664738544
flowers102,Cosine,False,200,None,False,False,False,21.7522059473937,4.206162382210476,50.577013664738544
flowers102,Cosine,False,200,BothSides,True,False,True,29.164479442761397,9.340518991286949,56.284719083030176
flowers102,Cosine,False,200,BothSides,True,False,False,29.06101006589788,9.425630064525851,56.437638506839704
flowers102,Cosine,False,200,BothSides,False,False,True,19.900536564911288,4.033369039945604,49.67210453620318
flowers102,Cosine,False,200,BothSides,False,False,False,19.95736194886038,4.052657865750632,49.71515822377766
flowers102,Cosine,False,10,None,True,False,True,35.94113348702634,6.733343373756108,64.21654951590222
flowers102,Cosine,False,10,None,True,False,False,35.94113348702634,6.733343373756108,64.21654951590222
flowers102,Cosine,False,10,None,False,False,True,39.635409195304625,25.265143666234625,69.89249372715562
flowers102,Cosine,False,10,None,False,False,False,39.635409195304625,25.265143666234625,69.89249372715562
flowers102,Cosine,False,10,BothSides,True,False,True,38.561809310679976,13.4131983527123,66.7157311638562
flowers102,Cosine,False,10,BothSides,True,False,False,38.394895265688085,13.274643398886884,66.53518254403626
flowers102,Cosine,False,10,BothSides,False,False,True,41.520851474288754,27.500151139942304,71.06868835694206
flowers102,Cosine,False,10,BothSides,False,False,False,42.215107617303374,27.273578772683233,71.27988888482292
flowers102,Cosine,False,100,None,True,False,True,27.726236197043036,5.44417548852994,52.31076509668263
flowers102,Cosine,False,100,None,True,False,False,27.726236197043036,5.44417548852994,52.31076509668263
flowers102,Cosine,False,100,None,False,False,True,28.58108988818761,10.235512213432658,58.87279830899041
flowers102,Cosine,False,100,None,False,False,False,28.58108988818761,10.235512213432658,58.87279830899041
flowers102,Cosine,False,100,BothSides,True,False,True,31.587436253662098,12.835931268731994,61.43640122308096
flowers102,Cosine,False,100,BothSides,True,False,False,35.368828751504786,15.631436352955836,63.446198485850815
flowers102,Cosine,False,100,BothSides,False,False,True,28.067128696259992,8.883778305289558,58.96881620471597
flowers102,Cosine,False,100,BothSides,False,False,False,28.381557340017675,10.36760690485483,58.82154595265088
flowers102,Cosine,False,1000,None,True,False,True,21.342066294972614,5.609193282414901,47.80651544735346
flowers102,Cosine,False,1000,None,True,False,False,21.342066294972614,5.609193282414901,47.80651544735346
flowers102,Cosine,False,1000,None,False,False,True,31.224886324616303,12.193524514523519,58.975957030930296
flowers102,Cosine,False,1000,None,False,False,False,31.224886324616303,12.193524514523519,58.975957030930296
flowers102,Cosine,False,1000,BothSides,True,False,True,20.87220555087215,5.273324768492485,47.129875821919306
flowers102,Cosine,False,1000,BothSides,True,False,False,19.226738555705072,5.183601821558829,47.347331878954705
flowers102,Cosine,False,1000,BothSides,False,False,True,30.05510098607734,12.356816126481581,59.470962418503916
flowers102,Cosine,False,1000,BothSides,False,False,False,33.47563150255901,14.997472605498615,61.74734063162559
flowers102,Cosine,False,0,None,False,False,True,36.94091243031007,19.99109537933164,66.67548985580764
flowers102,Cosine,False,0,None,False,False,False,36.94091243031007,19.99109537933164,66.67548985580764
flowers102,Cosine,False,0,BothSides,False,False,True,36.500977889316985,19.810234119903818,66.59243349937049
flowers102,Cosine,False,0,BothSides,False,False,False,36.500977889316985,19.810234119903818,66.59243349937049
cora,kalofolias,True,50,None,False,True,True,0.6773916279695648,0.025450427259559812,1.346373807092755
cora,kalofolias,True,50,None,False,True,False,0.8416007197387797,0.0517301317273324,1.5170822931849541
cora,kalofolias,True,50,BothSides,False,True,True,0.6773916279695648,0.025450427259559812,1.346373807092755
cora,kalofolias,True,50,BothSides,False,True,False,0.4795064198482925,-0.02099545960000878,1.127379807624481
cora,kalofolias,True,500,None,False,True,True,21.59223591705332,14.446455084572229,21.872883083805668
cora,kalofolias,True,500,None,False,True,False,21.59223591705332,14.446455084572229,21.872883083805668
cora,kalofolias,True,500,BothSides,False,True,True,21.866640962920428,14.587336756846723,22.146254669057928
cora,kalofolias,True,500,BothSides,False,True,False,21.81473554659264,14.556310819356453,22.094566076953157
cora,kalofolias,True,40,None,False,True,True,0.6913103386288365,0.10044073023703728,1.3779314239903306
cora,kalofolias,True,40,None,False,True,False,0.6913103386288365,0.10044073023703728,1.3779314239903306
cora,kalofolias,True,40,BothSides,False,True,True,0.510031775065393,0.038069041609292247,1.1883670215880493
cora,kalofolias,True,40,BothSides,False,True,False,0.7243426224961069,0.15425414537786689,1.4163485080494473
cora,kalofolias,True,30,None,False,True,True,0.6539356636246831,0.19150038927919613,1.3964301572650157
cora,kalofolias,True,30,None,False,True,False,0.6539356636246831,0.19150038927919613,1.3964301572650157
cora,kalofolias,True,30,BothSides,False,True,True,0.210461038973905,-0.041996286313179594,0.8674728120347366
cora,kalofolias,True,30,BothSides,False,True,False,0.7961050759765813,0.1525495012118088,1.5223732093783955
cora,kalofolias,True,200,None,False,True,True,17.364974575934777,6.166751975726585,17.730069815967095
cora,kalofolias,True,200,None,False,True,False,17.364974575934777,6.166751975726585,17.730069815967095
cora,kalofolias,True,200,BothSides,False,True,True,24.688272888524285,11.067708396728728,25.001441637967826
cora,kalofolias,True,200,BothSides,False,True,False,25.093052864537736,11.142255784902883,25.404836461435345
cora,kalofolias,True,100,None,False,True,True,3.9503444686004077,-1.2816773127875065,4.484345439548187
cora,kalofolias,True,100,None,False,True,False,3.9503444686004077,-1.2816773127875065,4.484345439548187
cora,kalofolias,True,100,BothSides,False,True,True,3.0237161852700716,0.12731440000113797,3.7046331685774434
cora,kalofolias,True,100,BothSides,False,True,False,3.023716185270071,0.12731440000113797,3.7046331685774425
cora,kalofolias,True,1000,None,False,True,True,16.448514317237727,11.569852225087294,16.746343252849194
cora,kalofolias,True,1000,None,False,True,False,16.448514317237727,11.569852225087294,16.746343252849194
cora,kalofolias,True,1000,BothSides,False,True,True,16.94326943308375,12.09029285578254,17.239185230334307
cora,kalofolias,True,1000,BothSides,False,True,False,16.92898226551975,12.074794281311068,17.224927850424404
cora,kalofolias,False,50,None,False,True,True,0.5279849069369762,-0.0003279682399192545,1.1755427022102083
cora,kalofolias,False,50,None,False,True,False,0.7034311637370594,0.05121620557763103,1.3852803987749418
cora,kalofolias,False,50,BothSides,False,True,True,0.6773916279695648,0.025450427259559812,1.346373807092755
cora,kalofolias,False,50,BothSides,False,True,False,0.4795064198482925,-0.02099545960000878,1.127379807624481
cora,kalofolias,False,500,None,False,True,True,21.59223591705332,14.446455084572229,21.872883083805668
cora,kalofolias,False,500,None,False,True,False,21.59223591705332,14.446455084572229,21.872883083805668
cora,kalofolias,False,500,BothSides,False,True,True,21.866640962920428,14.587336756846723,22.146254669057928
cora,kalofolias,False,500,BothSides,False,True,False,21.81473554659264,14.556310819356453,22.094566076953157
cora,kalofolias,False,40,None,False,True,True,0.6913103386288365,0.10044073023703728,1.3779314239903306
cora,kalofolias,False,40,None,False,True,False,0.6913103386288365,0.10044073023703728,1.3779314239903306
cora,kalofolias,False,40,BothSides,False,True,True,0.510031775065393,0.038069041609292247,1.1883670215880493
cora,kalofolias,False,40,BothSides,False,True,False,0.7267568482281099,0.07376036907574264,1.4061567714090841
cora,kalofolias,False,30,None,False,True,True,0.6539356636246831,0.19150038927919613,1.3964301572650157
cora,kalofolias,False,30,None,False,True,False,0.6539356636246831,0.19150038927919613,1.3964301572650157
cora,kalofolias,False,30,BothSides,False,True,True,0.210461038973905,-0.041996286313179594,0.8674728120347366
cora,kalofolias,False,30,BothSides,False,True,False,0.7961050759765813,0.1525495012118088,1.5223732093783955
cora,kalofolias,False,200,None,False,True,True,17.364974575934777,6.166751975726585,17.730069815967095
cora,kalofolias,False,200,None,False,True,False,17.364974575934777,6.166751975726585,17.730069815967095
cora,kalofolias,False,200,BothSides,False,True,True,24.688272888524285,11.067708396728728,25.001441637967826
cora,kalofolias,False,200,BothSides,False,True,False,25.093052864537736,11.142255784902883,25.404836461435345
cora,kalofolias,False,100,None,False,True,True,3.9503444686004077,-1.2816773127875065,4.484345439548187
cora,kalofolias,False,100,None,False,True,False,3.9503444686004077,-1.2816773127875065,4.484345439548187
cora,kalofolias,False,100,BothSides,False,True,True,3.0237161852700716,0.12731440000113797,3.7046331685774434
